Row,ID,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Tilt angle,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites
14,11,,,,,,-77.01096947,42.89440079,143.572,Global,0.2,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:18:51.4 UTC-04:00,2024-10-31 10:18:51.4 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2436.417,mountpoint3,Global CS,6,7,0,0,0
14,12,,,,,,-77.01097031,42.8943827,143.546,Global,0.4,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:19:04.6 UTC-04:00,2024-10-31 10:19:04.6 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2434.891,mountpoint3,Global CS,6,7,0,0,0
14,13,,,,,,-77.01097141,42.89436568,143.543,Global,0.4,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-10-31 10:19:20.0 UTC-04:00,2024-10-31 10:19:20.0 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2433.447,mountpoint3,Global CS,6,7,0,0,0
14,14,,,,,,-77.01096942,42.89434831,143.519,Global,0.1,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:19:31.8 UTC-04:00,2024-10-31 10:19:31.8 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2432.151,mountpoint3,Global CS,6,7,0,0,0
14,15,,,,,,-77.01097052,42.89433116,143.5,Global,0.4,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:19:42.6 UTC-04:00,2024-10-31 10:19:42.6 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2430.683,mountpoint3,Global CS,6,7,0,0,0
14,16,,,,,,-77.01096829,42.89431848,143.482,Global,0.2,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:19:54.4 UTC-04:00,2024-10-31 10:19:54.4 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2429.78,mountpoint3,Global CS,6,7,0,0,0
14,17,,,,,,-77.01096937,42.89430176,143.467,Global,0.2,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:20:07.0 UTC-04:00,2024-10-31 10:20:07.0 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2428.367,mountpoint3,Global CS,6,7,0,0,0
14,18,,,,,,-77.01096701,42.89428555,143.43,Global,0.7,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:20:26.8 UTC-04:00,2024-10-31 10:20:26.8 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2427.179,mountpoint3,Global CS,6,7,0,0,0
14,19,,,,,,-77.01096705,42.89426612,143.423,Global,0.7,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-10-31 10:20:38.8 UTC-04:00,2024-10-31 10:20:38.8 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2425.587,mountpoint3,Global CS,6,7,0,0,0
14,20,,,,,,-77.01096717,42.89425049,143.409,Global,0.2,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:20:52.4 UTC-04:00,2024-10-31 10:20:52.4 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2424.324,mountpoint3,Global CS,6,7,0,0,0
14,22,,,,,,-77.01096564,42.89421925,143.338,Global,0.1,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:21:11.8 UTC-04:00,2024-10-31 10:21:11.8 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2421.878,mountpoint3,Global CS,6,7,0,0,0
14,23,,,,,,-77.01096592,42.8942004,143.318,Global,0.3,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:21:31.4 UTC-04:00,2024-10-31 10:21:31.4 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2420.333,mountpoint3,Global CS,6,7,0,0,0
14,24,,,,,,-77.01096429,42.89418344,143.255,Global,0.4,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:21:43.0 UTC-04:00,2024-10-31 10:21:43.0 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2419.043,mountpoint3,Global CS,6,7,0,0,0
14,26,,,,,,-77.01096406,42.89415356,143.192,Global,0.3,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:22:00.8 UTC-04:00,2024-10-31 10:22:00.8 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2416.647,mountpoint3,Global CS,6,7,0,0,0
14,27,,,,,,-77.01096381,42.89413604,143.141,Global,0.5,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:22:17.6 UTC-04:00,2024-10-31 10:22:17.6 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2415.232,mountpoint3,Global CS,6,7,0,0,0
14,28,,,,,,-77.01096306,42.89411889,143.067,Global,0.2,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:22:32.0 UTC-04:00,2024-10-31 10:22:32.0 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2413.894,mountpoint3,Global CS,6,7,0,0,0
14,29,,,,,,-77.01096384,42.89410323,143.017,Global,0.2,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:22:45.2 UTC-04:00,2024-10-31 10:22:45.2 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2412.588,mountpoint3,Global CS,6,7,0,0,0
14,30,,,,,,-77.01096294,42.89408857,142.975,Global,0.7,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:22:58.0 UTC-04:00,2024-10-31 10:22:58.0 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2411.446,mountpoint3,Global CS,6,7,0,0,0
14,32,,,,,,-77.01096099,42.89405403,142.852,Global,0.1,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:23:11.8 UTC-04:00,2024-10-31 10:23:11.8 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2408.779,mountpoint3,Global CS,6,7,0,0,0
14,33,,,,,,-77.01096171,42.89403877,142.788,Global,0.3,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:23:25.6 UTC-04:00,2024-10-31 10:23:25.6 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2407.507,mountpoint3,Global CS,6,7,0,0,0
14,34,,,,,,-77.01095968,42.89402358,142.722,Global,0.4,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:23:35.6 UTC-04:00,2024-10-31 10:23:35.6 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2406.393,mountpoint3,Global CS,6,7,0,0,0
14,35,,,,,,-77.01095864,42.89390046,142.067,Global,0.2,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:24:00.6 UTC-04:00,2024-10-31 10:24:00.6 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2396.562,mountpoint3,Global CS,6,7,0,0,0
14,36,,,,,,-77.01095683,42.89388529,141.978,Global,0.4,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:24:11.0 UTC-04:00,2024-10-31 10:24:11.0 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2395.443,mountpoint3,Global CS,6,8,0,0,0
14,37,,,,,,-77.01095714,42.89387105,141.928,Global,0.3,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:24:22.4 UTC-04:00,2024-10-31 10:24:22.4 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2394.296,mountpoint3,Global CS,6,8,0,0,0
14,38,,,,,,-77.01095563,42.8938512,141.824,Global,0.4,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:24:35.6 UTC-04:00,2024-10-31 10:24:35.6 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2392.78,mountpoint3,Global CS,6,8,0,0,0
14,39,,,,,,-77.01095736,42.89383471,141.769,Global,0.1,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:24:52.2 UTC-04:00,2024-10-31 10:24:52.2 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2391.368,mountpoint3,Global CS,6,8,0,0,0
14,40,,,,,,-77.0109566,42.89381888,141.699,Global,0.3,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:25:03.8 UTC-04:00,2024-10-31 10:25:03.8 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2390.142,mountpoint3,Global CS,6,8,0,0,0
14,41,,,,,,-77.01095515,42.89380426,141.651,Global,0.3,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:25:15.8 UTC-04:00,2024-10-31 10:25:15.8 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2389.051,mountpoint3,Global CS,6,8,0,0,0
14,42,,,,,,-77.01095563,42.89378302,141.589,Global,0.4,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:25:31.0 UTC-04:00,2024-10-31 10:25:31.0 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2387.33,mountpoint3,Global CS,6,8,0,0,0
14,44,,,,,,-77.0109541,42.89375141,141.516,Global,0.5,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:25:51.4 UTC-04:00,2024-10-31 10:25:51.4 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2384.882,mountpoint3,Global CS,6,8,0,0,0
14,45,,,,,,-77.0109555,42.89373728,141.474,Global,0.2,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:26:01.0 UTC-04:00,2024-10-31 10:26:01.0 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2383.678,mountpoint3,Global CS,6,8,0,0,0
14,46,,,,,,-77.01095544,42.89371779,141.438,Global,0.4,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-10-31 10:26:11.6 UTC-04:00,2024-10-31 10:26:11.6 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2382.123,mountpoint3,Global CS,6,8,0,0,0
14,47,,,,,,-77.01095424,42.89370365,141.41,Global,0.4,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:26:23.8 UTC-04:00,2024-10-31 10:26:23.8 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2381.069,mountpoint3,Global CS,6,8,0,0,0
14,48,,,,,,-77.01095399,42.89368905,141.351,Global,0.2,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-10-31 10:26:36.4 UTC-04:00,2024-10-31 10:26:36.4 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2379.918,mountpoint3,Global CS,6,8,0,0,0
14,49,,,,,,-77.01095589,42.89367061,141.362,Global,0.6,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:26:49.6 UTC-04:00,2024-10-31 10:26:49.6 UTC-04:00,1,1.8,2,,,,-77.03121841,42.87830435,190.511,2378.337,mountpoint3,Global CS,6,8,0,0,0
14,50,,,,,,-77.01095327,42.89365424,141.318,Global,0.2,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:27:02.0 UTC-04:00,2024-10-31 10:27:02.0 UTC-04:00,1,1.8,2,,,,-77.03121841,42.87830435,190.511,2377.189,mountpoint3,Global CS,6,8,0,0,0
14,51,,,,,,-77.01095452,42.89363686,141.297,Global,0.6,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-10-31 10:27:14.0 UTC-04:00,2024-10-31 10:27:14.0 UTC-04:00,1,1.8,2,,,,-77.03121841,42.87830435,190.511,2375.72,mountpoint3,Global CS,6,8,0,0,0
14,52,,,,,,-77.01095327,42.89362041,141.26,Global,0.3,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:27:28.6 UTC-04:00,2024-10-31 10:27:28.6 UTC-04:00,1,1.8,2,,,,-77.03121841,42.87830435,190.511,2374.489,mountpoint3,Global CS,6,8,0,0,0
14,53,,,,,,-77.01095364,42.89360345,141.253,Global,0.4,0.011,0.011,0.012,0.016,1.434,m,FIX,2024-10-31 10:27:41.6 UTC-04:00,2024-10-31 10:27:41.6 UTC-04:00,1,1.8,2,,,,-77.03121841,42.87830435,190.511,2373.116,mountpoint3,Global CS,6,8,0,0,0
14,54,,,,,,-77.01095206,42.89358902,141.2,Global,0.3,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-10-31 10:27:53.2 UTC-04:00,2024-10-31 10:27:53.2 UTC-04:00,1,1.8,2,,,,-77.03121841,42.87830435,190.511,2372.063,mountpoint3,Global CS,6,8,0,0,0
14,55,,,,,,-77.0109534,42.89357281,141.208,Global,0.5,0.011,0.011,0.012,0.016,1.434,m,FIX,2024-10-31 10:28:11.2 UTC-04:00,2024-10-31 10:28:11.2 UTC-04:00,1,1.8,2,,,,-77.03121841,42.87830435,190.511,2370.698,mountpoint3,Global CS,6,8,0,0,0
14,56,,,,,,-77.01095286,42.89355776,141.174,Global,0.5,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:28:22.6 UTC-04:00,2024-10-31 10:28:22.6 UTC-04:00,1,1.7,1.9,,,,-77.03121841,42.87830435,190.511,2369.528,mountpoint3,Global CS,6,8,0,0,0
14,57,,,,,,-77.01095135,42.89353957,141.168,Global,0.1,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:28:36.2 UTC-04:00,2024-10-31 10:28:36.2 UTC-04:00,1,1.8,2,,,,-77.03121841,42.87830435,190.511,2368.18,mountpoint3,Global CS,6,8,0,0,0
14,58,,,,,,-77.01095007,42.89352177,141.144,Global,0.3,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:28:50.0 UTC-04:00,2024-10-31 10:28:50.0 UTC-04:00,1,1.8,2,,,,-77.03121841,42.87830435,190.511,2366.839,mountpoint3,Global CS,6,8,0,0,0
14,59,,,,,,-77.01095161,42.89350743,141.169,Global,0.2,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:29:02.4 UTC-04:00,2024-10-31 10:29:02.4 UTC-04:00,1,1.8,2,,,,-77.03121841,42.87830435,190.511,2365.615,mountpoint3,Global CS,6,8,0,0,0
14,60,,,,,,-77.01094966,42.89349327,141.127,Global,0.3,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-10-31 10:29:13.0 UTC-04:00,2024-10-31 10:29:13.0 UTC-04:00,1,1.8,2,,,,-77.03121841,42.87830435,190.511,2364.6,mountpoint3,Global CS,6,8,0,0,0
14,61,,,,,,-77.01095016,42.89347526,141.157,Global,0.4,0.011,0.011,0.012,0.016,1.434,m,FIX,2024-10-31 10:29:25.4 UTC-04:00,2024-10-31 10:29:25.4 UTC-04:00,1,1.8,2,,,,-77.03121841,42.87830435,190.511,2363.149,mountpoint3,Global CS,6,8,0,0,0
14,62,,,,,,-77.01095011,42.89345791,141.175,Global,0.4,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-10-31 10:29:37.4 UTC-04:00,2024-10-31 10:29:37.4 UTC-04:00,1,1.8,2,,,,-77.03121841,42.87830435,190.511,2361.768,mountpoint3,Global CS,6,8,0,0,0
14,63,,,,,,-77.01094935,42.89344164,141.188,Global,0.4,0.011,0.011,0.013,0.016,1.434,m,FIX,2024-10-31 10:29:50.4 UTC-04:00,2024-10-31 10:29:50.4 UTC-04:00,1,1.8,2,,,,-77.03121841,42.87830435,190.511,2360.525,mountpoint3,Global CS,6,8,0,0,0
14,64,,,,,,-77.01095024,42.89342244,141.242,Global,0.4,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-10-31 10:30:02.4 UTC-04:00,2024-10-31 10:30:02.4 UTC-04:00,1,1.8,2,,,,-77.03121841,42.87830435,190.511,2358.963,mountpoint3,Global CS,6,8,0,0,0
14,66,,,,,,-77.01094804,42.89339104,141.296,Global,0.1,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-10-31 10:30:18.2 UTC-04:00,2024-10-31 10:30:18.2 UTC-04:00,1,1.8,2,,,,-77.03121841,42.87830435,190.511,2356.607,mountpoint3,Global CS,6,9,0,0,0
14,67,,,,,,-77.01094731,42.89337429,141.313,Global,0.2,0.011,0.011,0.012,0.016,1.434,m,FIX,2024-10-31 10:30:30.6 UTC-04:00,2024-10-31 10:30:30.6 UTC-04:00,1,1.8,2,,,,-77.03121841,42.87830435,190.511,2355.324,mountpoint3,Global CS,6,9,0,0,0
14,68,,,,,,-77.01094749,42.89335804,141.313,Global,0.9,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:31:05.2 UTC-04:00,2024-10-31 10:31:05.2 UTC-04:00,1,1.7,2,,,,-77.03121841,42.87830435,190.511,2354.007,mountpoint3,Global CS,6,9,0,0,0
14,69,,,,,,-77.01094684,42.89333923,141.33,Global,0.6,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:31:18.6 UTC-04:00,2024-10-31 10:31:18.6 UTC-04:00,1,1.7,2,,,,-77.03121841,42.87830435,190.511,2352.573,mountpoint3,Global CS,6,9,0,0,0
14,70,,,,,,-77.01094726,42.89332742,141.319,Global,0.4,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-10-31 10:31:28.6 UTC-04:00,2024-10-31 10:31:28.6 UTC-04:00,1,1.7,2,,,,-77.03121841,42.87830435,190.511,2351.62,mountpoint3,Global CS,7,9,0,0,0
14,71,,,,,,-77.01094526,42.89330954,141.286,Global,0.6,0.011,0.011,0.015,0.016,1.434,m,FIX,2024-10-31 10:31:38.2 UTC-04:00,2024-10-31 10:31:38.2 UTC-04:00,1,1.7,2,,,,-77.03121841,42.87830435,190.511,2350.32,mountpoint3,Global CS,7,9,0,0,0
14,72,,,,,,-77.01094656,42.89329211,141.277,Global,0.4,0.011,0.011,0.016,0.016,1.434,m,FIX,2024-10-31 10:31:50.8 UTC-04:00,2024-10-31 10:31:50.8 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2348.887,mountpoint3,Global CS,7,9,0,0,0
14,73,,,,,,-77.01094542,42.89327543,141.242,Global,0.4,0.011,0.011,0.015,0.016,1.434,m,FIX,2024-10-31 10:32:01.6 UTC-04:00,2024-10-31 10:32:01.6 UTC-04:00,1,1.9,2.1,,,,-77.03121841,42.87830435,190.511,2347.639,mountpoint3,Global CS,7,9,0,0,0
14,74,,,,,,-77.01094514,42.89326175,141.231,Global,0.3,0.011,0.011,0.014,0.016,1.434,m,FIX,2024-10-31 10:32:13.2 UTC-04:00,2024-10-31 10:32:13.2 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2346.587,mountpoint3,Global CS,7,9,0,0,0
14,77,,,,,,-77.01094355,42.89321094,141.127,Global,0.2,0.011,0.011,0.015,0.016,1.434,m,FIX,2024-10-31 10:32:29.8 UTC-04:00,2024-10-31 10:32:29.8 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2342.681,mountpoint3,Global CS,7,9,0,0,0
14,80,,,,,,-77.01094394,42.89316334,141.039,Global,0.3,0.011,0.011,0.012,0.016,1.434,m,FIX,2024-10-31 10:32:45.0 UTC-04:00,2024-10-31 10:32:45.0 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2338.924,mountpoint3,Global CS,7,9,0,0,0
14,81,,,,,,-77.01094137,42.89314601,140.965,Global,0.1,0.011,0.011,0.015,0.016,1.434,m,FIX,2024-10-31 10:32:55.6 UTC-04:00,2024-10-31 10:32:55.6 UTC-04:00,1,2,2.3,,,,-77.03121841,42.87830435,190.511,2337.716,mountpoint3,Global CS,7,9,0,0,0
14,82,,,,,,-77.01094338,42.8931269,140.948,Global,0.5,0.011,0.011,0.011,0.016,1.434,m,FIX,2024-10-31 10:33:07.8 UTC-04:00,2024-10-31 10:33:07.8 UTC-04:00,1,1.8,2.1,,,,-77.03121841,42.87830435,190.511,2336.099,mountpoint3,Global CS,6,9,0,0,0
15,1,,,,,,-77.01093235,42.89456454,143.749,Global,0.5,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 09:57:40.2 UTC-04:00,2024-10-31 09:57:40.2 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2451.845,mountpoint3,Global CS,7,6,0,0,0
15,2,,,,,,-77.01093055,42.89454783,143.726,Global,0.5,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 09:57:49.2 UTC-04:00,2024-10-31 09:57:49.2 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2450.572,mountpoint3,Global CS,7,6,0,0,0
15,3,,,,,,-77.01093269,42.8945291,143.718,Global,0.6,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 09:58:04.8 UTC-04:00,2024-10-31 09:58:04.8 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2448.923,mountpoint3,Global CS,7,6,0,0,0
15,4,,,,,,-77.01093168,42.89451033,143.697,Global,0.3,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 09:58:16.0 UTC-04:00,2024-10-31 09:58:16.0 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2447.448,mountpoint3,Global CS,7,6,0,0,0
15,5,,,,,,-77.01093347,42.89449705,143.704,Global,0.4,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 09:58:26.6 UTC-04:00,2024-10-31 09:58:26.6 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2446.262,mountpoint3,Global CS,6,6,0,0,0
15,6,,,,,,-77.01093264,42.89448058,143.69,Global,0.4,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 09:58:35.8 UTC-04:00,2024-10-31 09:58:35.8 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2444.967,mountpoint3,Global CS,6,6,0,0,0
15,7,,,,,,-77.0109315,42.89446503,143.654,Global,0.5,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 09:58:45.8 UTC-04:00,2024-10-31 09:58:45.8 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2443.759,mountpoint3,Global CS,7,6,0,0,0
15,8,,,,,,-77.01093018,42.89444564,143.634,Global,0.3,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 09:58:55.6 UTC-04:00,2024-10-31 09:58:55.6 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2442.253,mountpoint3,Global CS,7,6,0,0,0
15,9,,,,,,-77.01093052,42.89443302,143.634,Global,0.5,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 09:59:05.8 UTC-04:00,2024-10-31 09:59:05.8 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2441.198,mountpoint3,Global CS,7,6,0,0,0
15,10,,,,,,-77.01093079,42.89441574,143.619,Global,0.2,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 09:59:17.2 UTC-04:00,2024-10-31 09:59:17.2 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2439.78,mountpoint3,Global CS,7,6,0,0,0
15,11,,,,,,-77.01092894,42.89439941,143.607,Global,0.2,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 09:59:29.0 UTC-04:00,2024-10-31 09:59:29.0 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2438.558,mountpoint3,Global CS,7,6,0,0,0
15,12,,,,,,-77.01092951,42.89438122,143.583,Global,0.1,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 09:59:44.6 UTC-04:00,2024-10-31 09:59:44.6 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2437.047,mountpoint3,Global CS,7,6,0,0,0
15,13,,,,,,-77.01092868,42.89436595,143.582,Global,0.2,0.011,0.011,0.012,0.016,1.434,m,FIX,2024-10-31 09:59:53.4 UTC-04:00,2024-10-31 09:59:53.4 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2435.844,mountpoint3,Global CS,7,6,0,0,0
15,14,,,,,,-77.01092959,42.89434816,143.582,Global,0.4,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:00:07.6 UTC-04:00,2024-10-31 10:00:07.6 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2434.344,mountpoint3,Global CS,7,6,0,0,0
15,15,,,,,,-77.01092967,42.89433036,143.594,Global,0.5,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:00:19.0 UTC-04:00,2024-10-31 10:00:19.0 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2432.894,mountpoint3,Global CS,7,6,0,0,0
15,16,,,,,,-77.01092768,42.89431696,143.539,Global,0.4,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:00:30.2 UTC-04:00,2024-10-31 10:00:30.2 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2431.916,mountpoint3,Global CS,7,6,0,0,0
15,17,,,,,,-77.01092824,42.89430166,143.529,Global,0.5,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:00:39.4 UTC-04:00,2024-10-31 10:00:39.4 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2430.643,mountpoint3,Global CS,7,6,0,0,0
15,18,,,,,,-77.01092871,42.8942818,143.516,Global,0.4,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:00:53.2 UTC-04:00,2024-10-31 10:00:53.2 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2429.007,mountpoint3,Global CS,7,6,0,0,0
15,19,,,,,,-77.01092734,42.89426378,143.489,Global,0.5,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:01:07.8 UTC-04:00,2024-10-31 10:01:07.8 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2427.61,mountpoint3,Global CS,7,6,0,0,0
15,20,,,,,,-77.01092813,42.89424996,143.482,Global,0.1,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:01:20.2 UTC-04:00,2024-10-31 10:01:20.2 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2426.454,mountpoint3,Global CS,7,6,0,0,0
15,22,,,,,,-77.01092618,42.89421812,143.438,Global,0.3,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:01:37.2 UTC-04:00,2024-10-31 10:01:37.2 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2423.98,mountpoint3,Global CS,7,6,0,0,0
15,23,,,,,,-77.01092566,42.89419851,143.367,Global,0.6,0.011,0.011,0.01,0.016,1.434,m,FIX,2024-10-31 10:01:51.2 UTC-04:00,2024-10-31 10:01:51.2 UTC-04:00,1,1.9,2.2,,,,-77.03121841,42.87830435,190.511,2422.426,mountpoint3,Global CS,7,6,0,0,0
